,trade_date,market,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
1709,2022-08-23T00:00:00.000,THE,265.10000000000014,270.8361000000002,275.8711999999998,276.4745999999998,277.518,272.50010000000015,264.4395000000002,253.2909,243.15239999999997,238.97099999999986,238.10000000000014,237.98170000000007,238.2222000000001,239.22419999999988,241.23999999999984,241.8770999999999,235.96919999999983,230.23549999999983,211.55490000000006,172.91880000000003,166.04129999999995,157.67360000000005,155.2033000000001,155.12659999999997,154.8125,160.1701,161.28279999999998,161.48059999999995,161.17960000000005,156.7073,147.94860000000003,105.19599999999994,100.28600000000004,92.3651,91.84560000000006,91.80000000000003
3009,2022-08-23T00:00:00.000,TTF,264.5,269.3788999999999,274.0092999999999,273.7896,270.9703,268.4278999999999,263.55450000000013,250.63180000000008,241.5024000000001,238.28070000000005,236.55000000000013,236.43170000000006,236.6722,232.12629999999993,232.93999999999986,232.3738000000001,230.66920000000007,224.93549999999988,206.25489999999994,171.1188000000001,164.24129999999997,155.87359999999993,153.40329999999997,153.3266,153.0124999999999,153.875,154.1828,153.5772,156.0796,151.57729999999995,142.85859999999997,104.51600000000005,99.58599999999993,91.66510000000001,91.14559999999997,91.09999999999995
1718,2022-09-05T00:00:00.000,THE,248.99859999999993,260.8393999999999,263.25730000000016,260.4300000000001,251.29789999999983,241.5649000000001,223.17699999999988,207.12209999999985,201.54479999999995,196.60400000000004,194.1759000000001,194.3474999999999,199.19080000000008,199.74520000000004,200.01379999999995,193.6938,186.36679999999987,162.45949999999996,129.94999999999993,113.9899999999999,103.21700000000007,102.80099999999996,102.75050000000007,102.54349999999992,110.14179999999998,110.02500000000006,109.90779999999997,107.53209999999993,104.24510000000006,98.22699999999998,82.285,78.48750000000001,72.42229999999998,69.78389999999996,69.75,69.71499999999997
3018,2022-09-05T00:00:00.000,TTF,247.99809999999985,259.38119999999986,260.1362,255.21309999999997,248.14789999999996,240.36300000000008,219.48790000000005,204.3221000000001,199.55429999999987,195.80400000000006,193.3759,193.54749999999999,189.54320000000004,190.49520000000004,191.16470000000004,187.59730000000008,181.61679999999987,158.85469999999995,128.25,112.28999999999998,101.51699999999997,101.10100000000007,101.05049999999996,100.84349999999996,102.92200000000001,103.02500000000006,103.12800000000004,103.78459999999997,101.24510000000005,95.88920000000005,80.29500000000003,76.5075,70.42229999999996,67.78389999999996,67.75,67.71499999999997
1707,2022-08-19T00:00:00.000,THE,247.9750000000001,252.24780000000007,257.0694000000001,258.2875999999999,259.6556,255.83349999999993,249.49780000000007,240.85900000000012,234.86300000000008,231.73819999999984,231.54460000000012,230.85540000000015,231.19999999999987,234.05450000000013,236.25550000000015,237.1081999999999,232.35400000000007,223.6364000000001,205.12489999999985,166.015,159.421,151.39829999999992,149.09700000000007,149.02350000000013,148.72220000000007,153.92649999999995,154.9955,155.18609999999993,154.9216,150.62550000000007,142.20789999999997,94.06599999999996,89.68100000000003,82.60359999999996,81.34029999999998,81.30000000000001
3007,2022-08-19T00:00:00.000,TTF,247.5,251.18459999999982,254.99229999999991,255.40989999999988,253.28480000000013,251.77790000000002,248.44809999999984,238.34940000000003,233.31300000000007,231.11890000000014,230.09460000000013,229.40539999999987,229.75,227.18059999999988,228.2055,227.8786,227.30400000000006,218.58640000000008,200.0748999999999,164.06499999999997,157.47099999999995,149.4483,147.14699999999996,147.07350000000005,146.77219999999994,147.75,148.0455000000001,147.46399999999997,149.97159999999994,145.64550000000006,137.26789999999994,93.38599999999998,88.98099999999994,81.90360000000005,80.64030000000001,80.59999999999995
1716,2022-09-01T00:00:00.000,THE,246.4054999999999,253.97829999999982,254.50299999999987,252.65179999999987,244.02049999999988,235.14819999999986,212.6026000000001,190.18999999999988,182.78399999999996,181.38010000000006,180.74989999999988,181.4790999999999,184.40430000000006,184.7383,184.2897,177.79230000000004,169.45589999999996,150.6350000000001,127.4854999999999,114.48480000000006,103.19860000000003,103.65160000000003,103.60080000000005,103.3926,112.32000000000004,112.19999999999996,112.07960000000001,110.02430000000003,106.6839,100.57310000000004,81.33099999999997,77.57850000000003,71.58559999999994,68.88339999999997,68.84999999999997,68.81549999999997
3016,2022-09-01T00:00:00.000,TTF,245.10099999999989,252.07459999999995,252.74300000000017,247.69660000000016,241.07049999999987,234.09460000000013,209.20560000000015,187.64000000000004,180.96810000000002,180.23009999999985,179.59990000000008,180.32909999999995,175.0862,175.78830000000008,175.70899999999992,172.10639999999998,165.00590000000008,147.24690000000007,125.4854999999999,112.48480000000005,101.19860000000003,101.65160000000003,101.60080000000005,101.3926,104.09580000000004,104.19999999999996,104.30420000000002,105.25950000000007,102.6839,97.2518,79.34099999999994,75.59850000000004,69.58559999999994,66.88339999999997,66.84999999999997,66.81549999999997
1714,2022-08-30T00:00:00.000,THE,244.55000000000013,267.0181000000001,274.0896000000002,273.6142,274.55270000000013,267.7681000000002,257.2806,241.2635,224.37280000000007,218.19040000000012,215.40760000000017,214.34239999999983,214.875,217.76029999999994,219.59429999999995,221.7509,213.2091,207.8011999999999,185.3639999999999,157.9775,143.1109999999999,126.54280000000004,126.17380000000001,126.11189999999996,125.85820000000004,135.06739999999994,135.875,136.6839,136.1277,132.37519999999998,125.01020000000005,87.27,83.21500000000002,76.66779999999999,74.43679999999996,74.40000000000005
3014,2022-08-30T00:00:00.000,TTF,244,264.69809999999984,271.7064,272.31509999999986,268.03430000000003,263.70060000000007,256.31670000000014,238.37730000000008,222.44779999999994,217.14170000000007,213.58259999999996,212.51739999999995,213.05000000000013,210.50460000000015,211.24430000000004,212.29770000000005,207.85909999999993,202.4512000000001,180.0140000000001,155.6774999999999,140.81100000000004,124.2428,123.87379999999995,123.81190000000005,123.55819999999996,128.74609999999996,128.875,129.00390000000004,131.1277,127.34520000000008,120.02019999999996,86.39000000000001,82.31500000000004,75.76780000000004,73.53680000000001,73.5
1706,2022-08-18T00:00:00.000,THE,239.97000000000006,244.50500000000008,248.53340000000009,249.6552000000001,251.7136,248.01199999999992,240.13479999999987,229.85890000000012,223.80670000000006,220.49439999999987,218.16669999999985,217.51670000000007,218.17389999999986,221.21,223.50550000000015,224.52880000000002,218.4009999999999,210.2098999999999,192.81639999999993,152.06649999999993,146.03110000000007,138.68800000000007,135.83379999999994,135.76690000000002,135.4926,140.12089999999992,141.09279999999993,141.2687,140.75619999999992,136.8687,129.24240000000006,87.73250000000003,83.64629999999993,77.04889999999999,75.6124,75.575
3006,2022-08-18T00:00:00.000,TTF,239.44999999999987,243.43919999999986,246.5589,246.98130000000015,245.52139999999986,244.0643,239.08190000000008,227.5681999999999,222.43170000000006,220.00489999999994,216.89170000000007,216.24169999999984,216.89890000000008,214.49660000000014,215.6805000000001,215.5868,213.576,205.3849,187.9913999999999,150.16649999999993,144.1311,136.788,133.9337999999999,133.8669,133.59259999999998,133.875,134.14280000000005,133.6158999999999,135.8062,131.8887,124.30240000000002,87.05249999999995,82.94630000000002,76.34889999999997,74.9124,74.875
1719,2022-09-06T00:00:00.000,THE,238.72329999999988,248.35450000000012,249.6866,248.25069999999982,241.40660000000005,233.61340000000013,220.30400000000006,207.49499999999992,203.5581000000001,200.39249999999996,198.60599999999985,199.1949000000001,201.54389999999992,202.49679999999992,203.15760000000017,198.07350000000014,190.56300000000007,166.0481,137.0225,120.61999999999992,111.58849999999994,111.65999999999995,111.605,111.3795,117.24789999999994,117.125,117.00169999999991,114.44619999999996,110.91859999999998,104.45069999999998,85.82999999999997,81.86999999999993,75.54369999999997,73.6358,73.59999999999995,73.56310000000002
3019,2022-09-06T00:00:00.000,TTF,238.0216,247.30310000000006,247.5236999999999,242.9804999999999,238.10660000000004,232.1974,216.52629999999985,204.59500000000003,201.47559999999984,199.49250000000006,197.70600000000007,198.29489999999993,192.34159999999997,193.69679999999997,194.76469999999995,192.3966,186.26299999999995,162.9187000000001,135.47249999999994,119.07000000000005,110.03850000000007,110.11000000000003,110.05499999999996,109.82949999999997,111.01389999999995,111.125,111.23610000000005,111.65059999999995,108.91859999999998,103.15680000000008,83.73999999999997,79.78999999999998,73.4437,71.53580000000005,71.5,71.46309999999995
1705,2022-08-17T00:00:00.000,THE,227.5,232.46050000000008,236.05270000000013,236.6035000000001,238.81289999999993,234.72900000000004,227.36470000000006,217.32229999999987,210.6953000000001,204.43069999999992,204.40300000000002,203.79399999999993,204.40980000000005,206.95690000000008,209.10180000000008,210.05940000000007,203.75039999999993,196.12020000000004,179.91780000000008,139.36529999999996,133.84439999999998,127.12730000000008,123.67160000000004,123.61079999999995,123.36160000000005,129.10129999999992,129.9955,130.15999999999994,129.29190000000006,125.73649999999999,118.75349999999992,83.01549999999999,79.15180000000005,72.91190000000005,71.66049999999997,71.625
3005,2022-08-17T00:00:00.000,TTF,227,231.26000000000016,233.98760000000013,234.15530000000012,232.74840000000017,230.7945,226.17100000000008,215.15650000000002,209.39530000000008,203.95169999999993,203.20300000000015,202.59400000000002,203.20979999999994,200.19689999999994,201.3018000000001,201.21429999999992,198.95039999999995,191.32020000000009,175.1178,137.36529999999996,131.84439999999998,125.12730000000008,121.67160000000004,121.61079999999995,121.36160000000005,122.75,122.9955,122.51240000000004,124.29190000000006,120.7065000000001,113.76350000000001,82.3355,78.45179999999999,72.2119,70.96049999999998,70.925
1715,2022-08-31T00:00:00.000,THE,226.5500040000001,235.00159999999983,240.0631000000001,240.56919999999994,238.183,229.2749999999999,220.4793,203.94989999999993,185.66730000000004,180.0102,175.69260000000006,174.56710000000012,174.73160000000004,181.1725999999999,181.41389999999993,181.90779999999998,173.75659999999996,168.1831000000001,149.0198,130.605,118.36200000000005,104.71759999999996,106.00349999999993,105.95179999999995,105.73959999999992,114.0216999999999,113.90000000000006,113.77790000000003,111.75829999999998,107.92549999999997,101.19599999999996,82.53999999999998,78.76000000000003,72.65470000000003,70.03400000000005,70
3015,2022-08-31T00:00:00.000,TTF,226.00000433333327,233.57250000000016,238.16309999999982,238.1890000000001,233.39260000000007,226.375,219.35739999999993,201.18739999999988,183.7173,178.78309999999996,173.84259999999998,172.71709999999993,172.8816,171.56099999999995,172.16389999999993,173.02229999999994,167.79879999999991,163.4331000000001,145.3203,128.20499999999996,115.962,102.31759999999998,103.60350000000004,103.55180000000006,103.33959999999993,105.79410000000004,105.90000000000006,106.00590000000007,106.98149999999998,103.89550000000006,97.91939999999991,80.55999999999996,76.76000000000003,70.65470000000003,68.03400000000005,68
1725,2022-09-14T00:00:00.000,THE,225.8419000000001,234.3489,235.99420000000006,235.91920000000007,233.83730000000008,228.07539999999992,214.63209999999987,202.25590000000008,195.46780000000007,192.45930000000016,193.3249999999999,194.2195000000001,195.11920000000006,195.66939999999985,195.38090000000008,189.08780000000002,180.9177,161.46019999999993,121.44059999999993,99.26879999999996,92.73750000000001,94.76749999999996,97.43800000000006,97.85770000000001,103.00959999999998,102.90000000000006,102.78999999999998,101.93359999999996,98.81899999999997,93.1187,81.52,77.73499999999999,71.68980000000005,72.0353,72,71.96360000000003
3025,2022-09-14T00:00:00.000,TTF,224.89680000000018,233.44890000000012,235.1414000000002,233.74830000000014,231.67050000000012,227.24690000000007,211.82700000000014,200.30590000000007,194.30280000000008,191.50929999999994,192.375,193.26950000000002,187.27970000000002,188.21939999999998,188.32250000000013,184.32340000000013,177.46770000000006,159.1484,120.14060000000005,97.96880000000006,91.4375,93.46750000000006,96.13799999999996,96.55769999999998,95.904,96,96.096,98.32499999999996,95.919,90.84490000000004,80.03000000000002,76.25500000000005,70.18980000000005,70.5353,70.5,70.46360000000003
1704,2022-08-16T00:00:00.000,THE,222.64999999999992,228.11269999999988,232.52170000000018,233.3923000000002,235.4285,231.74089999999984,224.15689999999998,212.34779999999986,205.35549999999992,200.88829999999993,198.71929999999998,197.93080000000006,198.3249999999999,202.8919999999999,204.89509999999999,206.02790000000002,198.9928,191.54889999999986,175.74210000000008,136.41309999999987,131.0109000000001,124.43809999999995,122.4953999999999,122.43519999999992,122.1884,127.85750000000004,128.7426999999999,128.90650000000002,127.77840000000006,124.27109999999996,117.38090000000008,80.84250000000002,77.0813,71.00600000000003,69.60940000000002,69.57500000000002
3004,2022-08-16T00:00:00.000,TTF,222.19999999999987,227.21389999999994,230.5893999999999,231.10270000000014,229.5974999999999,228.00939999999994,223.12790000000015,210.20179999999988,204.0555000000001,200.39509999999999,197.51929999999996,196.73080000000004,197.125,196.0115999999999,196.99510000000006,197.10289999999992,194.09280000000007,186.64890000000008,170.84209999999993,134.41309999999987,129.0109000000001,122.43809999999995,120.4953999999999,120.43519999999992,120.1884,121.34999999999994,121.59270000000005,121.1151,122.62840000000004,119.09110000000007,112.24089999999991,80.16249999999995,76.3813,70.30600000000003,68.9094,68.875
1703,2022-08-15T00:00:00.000,THE,221.80000000000013,226.57980000000018,229.99409999999992,231.73340000000005,232.8023000000001,228.2586000000001,221.5074999999999,208.3845000000001,201.7215999999999,196.92839999999987,195.3251,193.2034999999999,193.37709999999998,197.5304999999999,199.8618999999999,201.3509999999999,190.64500000000015,183.50690000000003,168.34940000000003,131.66179999999994,126.4475000000001,120.10339999999998,117.69070000000008,117.63279999999996,117.39570000000002,122.28549999999997,123.13349999999994,123.28749999999994,123.99699999999994,120.6268,114.00239999999995,79.91499999999998,76.19750000000003,70.19260000000003,68.98409999999997,68.95000000000002
3003,2022-08-15T00:00:00.000,TTF,221.35000000000008,225.80400000000006,228.1940999999999,228.89530000000008,226.8972999999999,224.65859999999998,220.14500000000018,206.3543,200.5216,196.51919999999998,194.22509999999994,192.10350000000008,192.2771,190.1980999999999,191.53690000000003,192.0243,186.11999999999992,178.98189999999985,163.82440000000008,129.73680000000004,124.52250000000002,118.17839999999991,115.76569999999995,115.70780000000003,115.47069999999995,116.72499999999994,116.95850000000006,116.4991,117.87199999999994,114.47179999999993,107.88740000000004,79.23499999999997,75.49749999999996,69.49260000000002,68.28410000000001,68.25
1721,2022-09-08T00:00:00.000,THE,217.66650000000007,226.92469999999986,227.5823,228.38919999999985,223.48539999999986,218.3131000000001,209.51069999999987,202.04299999999992,198.87920000000005,197.3590000000001,198.0484999999999,198.45889999999994,200.75420000000008,201.22140000000005,201.39959999999996,196.49870000000007,188.1079,167.47670000000008,140.6725000000001,121.07580000000004,112.32090000000002,112.64750000000002,116.05999999999996,116.79559999999995,122.17909999999995,122.05000000000005,121.92039999999999,120.83620000000008,117.14080000000001,110.37069999999996,92.279,87.98649999999999,81.12600000000002,80.1893,80.15000000000005,80.10940000000001
3021,2022-09-08T00:00:00.000,TTF,216.95039999999992,226.21320000000009,226.53359999999995,224.00159999999985,220.91039999999998,217.49870000000007,206.22599999999994,199.5929999999999,197.22789999999992,196.4089999999999,197.09850000000003,197.5088999999999,192.10350000000008,192.97140000000005,193.55320000000006,191.38280000000006,184.3579,164.90729999999994,139.2725,119.6758,110.92090000000005,111.24749999999996,114.65999999999995,115.39559999999996,114.63529999999994,114.75,114.86479999999995,116.69630000000004,113.84079999999996,107.81849999999996,90.78900000000004,86.50649999999997,79.62600000000002,78.6893,78.65000000000005,78.60940000000001
1591,2022-03-08T00:00:00.000,THE,216.5631000000001,209.375,202.18689999999995,196.58610000000016,192.43639999999988,188.72680000000005,176.13100000000006,169.04799999999986,152.62250000000003,139.51839999999996,125.07819999999995,113.02390000000004,86.57499999999999,77.16879999999996,73.46900000000004,72.6188,72.55,72.47900000000001,72.6133,71.95000000000002,71.28680000000001,69.50379999999997,67.97690000000006,61.96790000000004,54.8913,53.15000000000003,51.40879999999999,49.19579999999998,49.15000000000002,49.132700000000035,50.28700000000002,49.805,49.35300000000001,46.885,45.19700000000002,42.28379999999999
1726,2022-09-15T00:00:00.000,THE,212.83719999999997,226.20840000000015,228.28840000000014,228.04799999999983,226.9251999999999,222.54960000000008,210.42230000000012,198.30659999999992,196.2311,195.59439999999998,195.49719999999988,195.09870000000015,199.1295,199.78800000000015,199.58929999999992,193.8837999999999,185.50500000000008,165.55040000000005,126.40999999999994,104.42380000000001,97.07709999999999,99.07130000000004,101.145,102.0765,103.78450000000008,104.94999999999996,106.11009999999999,104.48709999999996,101.29269999999998,95.44509999999995,83.10999999999999,79.25,73.0843,73.53600000000004,73.5,73.46279999999999
2891,2022-03-08T00:00:00.000,TTF,212.56310000000005,205.375,198.18689999999995,192.5861000000001,188.43639999999988,184.72680000000003,167.63100000000003,160.54799999999986,144.1225,131.01839999999996,116.57819999999995,104.52390000000003,82.77500000000005,73.36880000000001,69.66900000000004,68.8188,68.75,68.67900000000003,66.9883,66.32500000000003,65.66180000000003,64.12879999999997,62.60190000000005,56.592900000000036,51.49129999999998,49.75,48.0088,45.79580000000002,45.75,45.70270000000003,47.67200000000002,47.200000000000024,46.72800000000001,44.30999999999997,42.622,39.70879999999998
3026,2022-09-15T00:00:00.000,TTF,212.08629999999997,225.37629999999993,227.1625000000001,225.89279999999988,224.77229999999992,221.69999999999987,207.5839999999999,196.30659999999992,195.01919999999998,194.59439999999998,194.49719999999988,194.0987000000001,191.232,192.2880000000001,192.4893000000001,189.03600000000003,182.00500000000008,163.21739999999994,124.40999999999994,102.42380000000001,95.07709999999999,97.07130000000004,99.145,100.0765,96.67729999999997,98.05000000000003,99.42270000000005,100.86079999999995,98.3927,93.18769999999996,81.61999999999993,77.77,71.5843,72.03600000000004,72,71.9628
1720,2022-09-07T00:00:00.000,THE,212.01419999999987,220.8185999999999,221.55450000000013,223.11909999999992,217.585,212.7303000000001,204.1858000000001,196.8046000000001,193.91830000000002,193.09619999999998,193.77149999999992,194.1734999999999,197.4089999999999,198.345,198.99430000000007,193.86809999999994,185.2635,163.60390000000004,134.6399999999999,115.87800000000006,107.49609999999997,108.40700000000005,107.97899999999994,108.52109999999996,117.22389999999997,117.09999999999994,116.97569999999997,114.43699999999993,110.93420000000003,104.51780000000005,84.14000000000001,80.25500000000007,74.04919999999997,72.5353,72.5,72.46360000000003
1590,2022-03-07T00:00:00.000,THE,211.39900000000006,205.54830000000013,200.30950000000004,196.22429999999991,191.11449999999994,189.31660000000008,179.77499999999995,173.18099999999993,151.21110000000004,133.91600000000005,118.32200000000009,104.69639999999994,81.9094,79.97499999999995,78.0406,74.6375,73.22499999999995,71.76540000000001,72.91499999999998,72.22499999999997,71.53500000000001,70.17499999999998,68.57500000000003,62.27819999999998,54.20879999999996,52.45000000000003,50.69129999999998,49.997800000000026,49.950000000000024,49.930699999999966,51.07300000000002,50.10500000000001,49.16699999999998,47.43000000000001,45.705999999999996,42.730700000000006
3020,2022-09-07T00:00:00.000,TTF,211.26419999999987,219.9582,220.9116999999999,218.5982999999999,214.835,211.69589999999994,201.14729999999994,194.5796,192.47209999999998,192.37119999999987,193.0465000000001,193.4485000000001,188.76500000000004,190.095,191.14310000000015,188.7704999999999,181.5135,161.0072,133.34000000000006,114.57799999999999,106.19610000000007,107.10699999999999,106.67900000000006,107.22110000000006,109.98990000000002,110.09999999999994,110.21009999999991,110.64150000000005,107.93420000000003,102.22440000000005,82.15000000000005,78.27500000000005,72.04919999999997,70.5353,70.5,70.46360000000003
1717,2022-09-02T00:00:00.000,THE,207.85310000000004,216.15830000000003,218.5364,215.81409999999985,208.44999999999987,201.17640000000006,190.81480000000008,179.70880000000005,173.26630000000014,168.9594,165.48130000000006,164.93469999999988,168.97980000000004,170.17199999999994,170.40440000000004,162.25339999999994,155.17199999999997,137.03310000000005,112.62249999999996,100.15380000000003,92.22359999999998,91.23930000000003,91.19459999999997,91.0117,99.48219999999996,99.375,99.26740000000004,96.39699999999996,93.4824,88.15749999999996,75.925,72.42749999999998,66.84429999999999,63.78089999999998,63.75,63.718100000000035
1701,2022-08-11T00:00:00.000,THE,207.77499999999992,212.8526000000001,216.22680000000008,217.97699999999992,217.0963000000001,212.22500000000008,207.4080999999999,197.42109999999988,190.80829999999995,187.9934999999999,188.18710000000007,187.71939999999998,188.09670000000003,190.40239999999997,192.6521,194.08839999999992,186.38460000000006,179.4348,164.67720000000006,125.62800000000006,120.65520000000005,114.605,112.91089999999996,112.85550000000008,112.62809999999993,115.76830000000007,116.57119999999996,116.71669999999996,117.93080000000006,114.72409999999994,108.41620000000007,69.81379999999996,68.48679999999997,66.11830000000003,64.38180000000006,64.34999999999997
2890,2022-03-07T00:00:00.000,TTF,207.39900000000006,201.5483000000001,196.30950000000004,193.22429999999991,188.11449999999994,186.31660000000008,168.77499999999995,162.18099999999995,140.21109999999996,127.91600000000005,112.32200000000007,98.69639999999995,79.30940000000005,77.375,75.44059999999995,72.03749999999997,70.625,69.16540000000003,69.69000000000004,69,68.30999999999996,67.20000000000002,65.59999999999997,59.30320000000001,52.0088,50.25,48.49129999999999,47.79780000000003,47.75,47.70070000000002,48.85799999999997,47.90000000000001,46.942,45.25500000000003,43.53099999999997,40.55569999999999
3001,2022-08-11T00:00:00.000,TTF,207.30000000000013,212.01519999999988,214.57989999999998,214.60750000000004,212.09690000000018,209.375,206.65309999999982,195.60959999999986,189.78330000000003,187.72350000000003,187.26209999999995,186.79439999999985,187.1716999999999,183.68419999999995,184.97710000000004,185.44769999999997,181.20960000000005,174.2597999999999,159.50219999999993,123.72800000000004,118.75520000000004,112.70499999999996,111.01090000000009,110.95550000000001,110.72809999999996,110.57499999999995,110.79619999999993,110.36099999999998,112.20580000000005,108.96909999999994,102.70119999999999,69.03379999999997,67.68679999999996,65.31829999999997,63.58179999999997,63.54999999999997
3017,2022-09-02T00:00:00.000,TTF,206.9750000000001,215.05000000000013,215.55730000000014,211.15129999999982,205.5,199.84879999999998,187.2046,176.8588,171.11219999999992,168.10940000000002,164.6313,164.0847,159.7924999999999,161.3220000000001,161.8959000000001,156.77550000000002,150.8220000000001,133.64910000000003,110.72249999999995,98.25379999999997,90.32360000000001,89.33930000000005,89.29460000000003,89.11169999999997,91.28360000000005,91.375,91.46639999999995,91.72690000000007,89.48240000000001,84.74870000000006,73.93499999999996,70.44750000000002,64.84429999999999,61.78089999999998,61.75,61.718100000000035
1734,2022-09-27T00:00:00.000,THE,206.73149999999993,224.8026,230.4803000000001,231.57629999999992,230.09050000000002,225.96039999999996,215.11430000000013,205.29299999999992,203.94840000000013,200.5252,200.8249999999999,201.44149999999993,202.89630000000008,203.27679999999995,203.94499999999994,199.8002999999999,194.00230000000008,178.4214000000001,140.5100000000001,116.20080000000004,107.51090000000008,112.43330000000005,114.80099999999996,115.86459999999991,118.10440000000006,119.44999999999995,120.78920000000005,119.30110000000003,115.634,108.91159999999994,94.47499999999995,90.10249999999998,83.11340000000001,84.29109999999996,84.25,84.2075
1702,2022-08-12T00:00:00.000,THE,206.44999999999987,211.1154999999999,214.43819999999988,216.8490000000001,216.5340999999999,212.412,205.6364000000001,195.4427999999999,189.46159999999992,186.37979999999996,186.07939999999994,184.78980000000013,185.15209999999996,187.53269999999998,189.74769999999992,191.1620999999999,182.79420000000002,175.9821000000001,161.51689999999996,127.22049999999993,122.1846999999999,116.05780000000003,113.93690000000005,113.88099999999996,113.65160000000004,117.98210000000006,118.79979999999993,118.9492,120.07220000000004,116.81530000000008,110.41010000000004,76.41699999999996,72.86449999999998,67.12470000000003,64.682,64.65000000000003
1722,2022-09-09T00:00:00.000,THE,206.44149999999993,215.16489999999985,216.35300000000004,217.23170000000007,213.0902999999999,208.0796,197.14469999999992,186.3099000000001,182.02120000000005,182.20430000000005,182.84100000000007,183.21990000000002,188.02980000000002,188.46510000000004,188.6302999999999,185.53189999999998,177.61710000000005,158.15839999999997,129.83750000000006,111.75129999999993,103.67119999999993,104.24899999999992,107.19039999999997,107.65259999999994,113.04500000000004,112.92500000000004,112.80459999999995,112.10739999999997,108.68469999999994,102.41809999999998,86.97899999999998,82.93649999999997,76.47759999999998,77.1878,77.15000000000005,77.11089999999997
3034,2022-09-27T00:00:00.000,TTF,206.02289999999996,224.0526,229.68429999999992,230.06409999999983,228.58129999999989,225.77379999999997,212.25730000000013,203.29299999999992,202.76749999999996,199.5252,199.8249999999999,200.44149999999993,195.4912999999999,196.27679999999995,197.35369999999992,195.4114,191.00230000000008,176.6791999999999,138.90999999999994,114.60080000000006,105.91089999999998,110.83329999999991,113.20100000000001,114.26459999999999,111.3687,112.94999999999996,114.53130000000007,115.97179999999992,113.134,107.14919999999995,92.48499999999999,88.12249999999996,81.1134,82.29109999999996,82.25,82.2075
3002,2022-08-12T00:00:00.000,TTF,206,209.86899999999991,212.41029999999986,213.0661,211.14019999999988,209.162,204.46349999999993,193.4390999999999,188.2366000000001,185.90329999999997,184.95439999999994,183.66480000000013,184.02709999999996,180.80010000000007,182.0727,182.53600000000003,177.61920000000006,170.8071,156.3419,125.29550000000005,120.25970000000004,114.13279999999996,112.01189999999998,111.95600000000003,111.72659999999998,112.40000000000006,112.62480000000004,112.18249999999993,113.94720000000004,110.6603,104.29509999999995,75.73700000000004,72.16450000000002,66.42470000000002,63.98199999999998,63.95000000000003
1700,2022-08-10T00:00:00.000,THE,205.97500000000008,209.58809999999997,212.4041,214.18040000000013,214.0729000000001,208.67820000000003,199.81890000000013,186.82390000000004,177.50680000000008,174.73329999999996,174.81040000000004,174.2028,174.6397,176.41790000000006,178.67079999999996,180.4279999999999,172.23130000000006,165.4459,151.48059999999995,118.99229999999991,114.2862,108.56039999999994,106.55459999999995,106.50230000000008,106.28789999999995,109.12660000000004,109.88230000000007,110.0218,110.51330000000004,107.52770000000007,101.64809999999993,65.35249999999998,64.11449999999996,61.90249999999998,60.02960000000002,60
3022,2022-09-09T00:00:00.000,TTF,205.65779999999998,214.44750000000013,215.38010000000008,212.93260000000006,210.5153,207.18260000000006,194.00929999999997,183.95989999999992,180.40220000000008,181.3543,181.991,182.36989999999997,179.40449999999996,180.21510000000004,180.7583000000001,180.49219999999994,173.86710000000005,155.52329999999992,128.53749999999994,110.45130000000005,102.37120000000003,102.94900000000004,105.89040000000008,106.35260000000002,105.51940000000002,105.625,105.73059999999998,108.0281,105.38470000000004,99.80990000000006,85.48900000000002,81.45650000000003,74.97759999999997,75.6878,75.65000000000005,75.61089999999996
3000,2022-08-10T00:00:00.000,TTF,205.5,208.83370000000008,210.83060000000015,210.95600000000007,209.20340000000007,205.92820000000003,199.08730000000008,185.02959999999993,176.45679999999996,174.38500000000013,173.86039999999988,173.25280000000012,173.68969999999993,169.60440000000008,170.97080000000003,171.83029999999994,167.03129999999996,160.24589999999992,146.28060000000002,117.09229999999992,112.38619999999995,106.66040000000007,104.65459999999996,104.6023,104.38790000000003,103.65000000000006,103.8573,103.44939999999998,104.53830000000005,101.5227,95.68310000000005,64.47250000000003,63.21450000000003,61.00250000000004,59.12959999999999,59.099999999999966
1690,2022-07-27T00:00:00.000,THE,205.44999999999987,207.30000000000013,209.19679999999994,209.62960000000015,210.99449999999985,207.75010000000015,201.23160000000004,189.70750000000015,165.88000000000008,142.14699999999996,137.07810000000006,135.46500000000006,134.80000000000007,134.1127999999999,139.84749999999994,138.194,133.8206,127.90900000000008,122.8325,110.98239999999997,89.53380000000001,87.27590000000005,84.25700000000005,82.85440000000001,82.81469999999995,82.65200000000003,85.875,86.20760000000001,85.55380000000001,85.91910000000003,83.56230000000004,79.06590000000004,52.75,51.75,49.99170000000002,48.023300000000006
2990,2022-07-27T00:00:00.000,TTF,204.6999999999999,206,207.7276000000001,207.21039999999996,205.77210000000008,201.34320000000002,195.8804,188.15189999999993,164.07999999999996,140.34700000000007,135.2781,133.665,133,132.31280000000007,131.1975000000001,129.26810000000012,125.43010000000002,122.759,117.68249999999992,105.83240000000009,86.13380000000002,83.8759,80.85699999999999,79.45440000000004,79.41469999999998,79.25199999999997,80.25,80.41049999999997,80.09470000000006,80.31410000000004,77.9973,73.51090000000003,51.25,50.25,48.49170000000002,46.5233
